DrawNo,DrawDate,PrizeType,LuckyNo
398213,2013-12-08,SpecialNo7,6495
398213,2013-12-08,SpecialNo8,9682
398213,2013-12-08,SpecialNo9,1948
398313,2013-12-11,1stPrizeNo,6255
398313,2013-12-11,2ndPrizeNo,9285
398313,2013-12-11,3rdPrizeNo,5506
398313,2013-12-11,ConsolationNo1,4370
398313,2013-12-11,ConsolationNo10,5557
398313,2013-12-11,ConsolationNo2,1402
398313,2013-12-11,ConsolationNo3,2905
398313,2013-12-11,ConsolationNo4,4366
398313,2013-12-11,ConsolationNo5,6350
398313,2013-12-11,ConsolationNo6,1961
398313,2013-12-11,ConsolationNo7,8195
398313,2013-12-11,ConsolationNo8,0133
398313,2013-12-11,ConsolationNo9,3811
398313,2013-12-11,SpecialNo1,9066
398313,2013-12-11,SpecialNo10,1460
398313,2013-12-11,SpecialNo2,1623
398313,2013-12-11,SpecialNo3,3082
398313,2013-12-11,SpecialNo4,2867
398313,2013-12-11,SpecialNo5,3224
398313,2013-12-11,SpecialNo6,7802
398313,2013-12-11,SpecialNo7,1097
398313,2013-12-11,SpecialNo8,4931
398313,2013-12-11,SpecialNo9,7308
398413,2013-12-14,1stPrizeNo,7094
398413,2013-12-14,2ndPrizeNo,4247
398413,2013-12-14,3rdPrizeNo,1245
398413,2013-12-14,ConsolationNo1,3893
398413,2013-12-14,ConsolationNo10,6379
398413,2013-12-14,ConsolationNo2,0709
398413,2013-12-14,ConsolationNo3,2735
398413,2013-12-14,ConsolationNo4,8503
398413,2013-12-14,ConsolationNo5,7097
398413,2013-12-14,ConsolationNo6,8144
398413,2013-12-14,ConsolationNo7,9025
398413,2013-12-14,ConsolationNo8,5123
398413,2013-12-14,ConsolationNo9,3228
398413,2013-12-14,SpecialNo1,9783
398413,2013-12-14,SpecialNo10,6400
398413,2013-12-14,SpecialNo2,9622
398413,2013-12-14,SpecialNo3,9137
398413,2013-12-14,SpecialNo4,5140
398413,2013-12-14,SpecialNo5,3256
398413,2013-12-14,SpecialNo6,4792
398413,2013-12-14,SpecialNo7,5621
398413,2013-12-14,SpecialNo8,1580
398413,2013-12-14,SpecialNo9,5204
398513,2013-12-15,1stPrizeNo,9444
398513,2013-12-15,2ndPrizeNo,5551
398513,2013-12-15,3rdPrizeNo,2523
398513,2013-12-15,ConsolationNo1,0402
398513,2013-12-15,ConsolationNo10,3279
398513,2013-12-15,ConsolationNo2,6944
398513,2013-12-15,ConsolationNo3,3376
398513,2013-12-15,ConsolationNo4,3489
398513,2013-12-15,ConsolationNo5,3390
398513,2013-12-15,ConsolationNo6,3915
398513,2013-12-15,ConsolationNo7,0239
398513,2013-12-15,ConsolationNo8,9800
398513,2013-12-15,ConsolationNo9,9720
398513,2013-12-15,SpecialNo1,4086
398513,2013-12-15,SpecialNo10,3735
398513,2013-12-15,SpecialNo2,2238
398513,2013-12-15,SpecialNo3,0028
398513,2013-12-15,SpecialNo4,2674
398513,2013-12-15,SpecialNo5,9828
398513,2013-12-15,SpecialNo6,4257
398513,2013-12-15,SpecialNo7,8640
398513,2013-12-15,SpecialNo8,0034
398513,2013-12-15,SpecialNo9,8671
398613,2013-12-18,1stPrizeNo,1735
398613,2013-12-18,2ndPrizeNo,4691
398613,2013-12-18,3rdPrizeNo,9534
398613,2013-12-18,ConsolationNo1,8672
398613,2013-12-18,ConsolationNo10,0648
398613,2013-12-18,ConsolationNo2,6010
398613,2013-12-18,ConsolationNo3,3980
398613,2013-12-18,ConsolationNo4,7433
398613,2013-12-18,ConsolationNo5,0499
398613,2013-12-18,ConsolationNo6,2913
398613,2013-12-18,ConsolationNo7,9366
398613,2013-12-18,ConsolationNo8,5532
398613,2013-12-18,ConsolationNo9,2421
398613,2013-12-18,SpecialNo1,5553
398613,2013-12-18,SpecialNo10,2424
398613,2013-12-18,SpecialNo2,8873
398613,2013-12-18,SpecialNo3,1507
398613,2013-12-18,SpecialNo4,6559
398613,2013-12-18,SpecialNo5,4179
398613,2013-12-18,SpecialNo6,3294
398613,2013-12-18,SpecialNo7,8572
398613,2013-12-18,SpecialNo8,5094
398613,2013-12-18,SpecialNo9,4510
398713,2013-12-21,1stPrizeNo,9172
398713,2013-12-21,2ndPrizeNo,0787
398713,2013-12-21,3rdPrizeNo,3420
398713,2013-12-21,ConsolationNo1,8747
398713,2013-12-21,ConsolationNo10,3574
398713,2013-12-21,ConsolationNo2,9267
398713,2013-12-21,ConsolationNo3,5122
398713,2013-12-21,ConsolationNo4,4827
398713,2013-12-21,ConsolationNo5,4694
398713,2013-12-21,ConsolationNo6,3035
398713,2013-12-21,ConsolationNo7,0275
398713,2013-12-21,ConsolationNo8,3894
398713,2013-12-21,ConsolationNo9,0244
398713,2013-12-21,SpecialNo1,6397
398713,2013-12-21,SpecialNo10,9255
398713,2013-12-21,SpecialNo2,8788
398713,2013-12-21,SpecialNo3,3881
398713,2013-12-21,SpecialNo4,1837
398713,2013-12-21,SpecialNo5,8534
398713,2013-12-21,SpecialNo6,0804
398713,2013-12-21,SpecialNo7,2472
398713,2013-12-21,SpecialNo8,8355
398713,2013-12-21,SpecialNo9,2536
398813,2013-12-22,1stPrizeNo,5805
398813,2013-12-22,2ndPrizeNo,6171
398813,2013-12-22,3rdPrizeNo,6215
398813,2013-12-22,ConsolationNo1,2961
398813,2013-12-22,ConsolationNo10,1724
398813,2013-12-22,ConsolationNo2,8084
398813,2013-12-22,ConsolationNo3,2088
398813,2013-12-22,ConsolationNo4,2305
398813,2013-12-22,ConsolationNo5,8725
398813,2013-12-22,ConsolationNo6,4995
398813,2013-12-22,ConsolationNo7,7700
398813,2013-12-22,ConsolationNo8,9274
398813,2013-12-22,ConsolationNo9,7612
398813,2013-12-22,SpecialNo1,4924
398813,2013-12-22,SpecialNo10,6790
398813,2013-12-22,SpecialNo2,3448
398813,2013-12-22,SpecialNo3,5958
398813,2013-12-22,SpecialNo4,3986
398813,2013-12-22,SpecialNo5,1103
398813,2013-12-22,SpecialNo6,1297
398813,2013-12-22,SpecialNo7,3100
398813,2013-12-22,SpecialNo8,0648
398813,2013-12-22,SpecialNo9,7348
398913,2013-12-25,1stPrizeNo,3140
398913,2013-12-25,2ndPrizeNo,5229
398913,2013-12-25,3rdPrizeNo,5594
398913,2013-12-25,ConsolationNo1,2171
398913,2013-12-25,ConsolationNo10,5869
398913,2013-12-25,ConsolationNo2,1957
398913,2013-12-25,ConsolationNo3,5945
398913,2013-12-25,ConsolationNo4,3527
398913,2013-12-25,ConsolationNo5,4625
398913,2013-12-25,ConsolationNo6,8749
398913,2013-12-25,ConsolationNo7,2072
398913,2013-12-25,ConsolationNo8,9993
398913,2013-12-25,ConsolationNo9,9165
398913,2013-12-25,SpecialNo1,1826
398913,2013-12-25,SpecialNo10,5374
398913,2013-12-25,SpecialNo2,9109
398913,2013-12-25,SpecialNo3,4270
398913,2013-12-25,SpecialNo4,5580
398913,2013-12-25,SpecialNo5,8251
398913,2013-12-25,SpecialNo6,3856
398913,2013-12-25,SpecialNo7,4239
398913,2013-12-25,SpecialNo8,0270
398913,2013-12-25,SpecialNo9,3884
399013,2013-12-28,1stPrizeNo,1620
399013,2013-12-28,2ndPrizeNo,2058
399013,2013-12-28,3rdPrizeNo,4351
399013,2013-12-28,ConsolationNo1,2490
399013,2013-12-28,ConsolationNo10,7414
399013,2013-12-28,ConsolationNo2,2929
399013,2013-12-28,ConsolationNo3,2208
399013,2013-12-28,ConsolationNo4,5881
399013,2013-12-28,ConsolationNo5,0174
399013,2013-12-28,ConsolationNo6,7173
399013,2013-12-28,ConsolationNo7,0466
399013,2013-12-28,ConsolationNo8,2436
399013,2013-12-28,ConsolationNo9,0758
399013,2013-12-28,SpecialNo1,7261
399013,2013-12-28,SpecialNo10,7976
399013,2013-12-28,SpecialNo2,2496
399013,2013-12-28,SpecialNo3,2125
399013,2013-12-28,SpecialNo4,8817
399013,2013-12-28,SpecialNo5,4095
399013,2013-12-28,SpecialNo6,2742
399013,2013-12-28,SpecialNo7,1071
399013,2013-12-28,SpecialNo8,8664
399013,2013-12-28,SpecialNo9,7228
399113,2013-12-29,1stPrizeNo,1743
399113,2013-12-29,2ndPrizeNo,3785
399113,2013-12-29,3rdPrizeNo,6845
399113,2013-12-29,ConsolationNo1,3683
399113,2013-12-29,ConsolationNo10,0294
399113,2013-12-29,ConsolationNo2,7785
399113,2013-12-29,ConsolationNo3,8584
399113,2013-12-29,ConsolationNo4,3166
399113,2013-12-29,ConsolationNo5,1011
399113,2013-12-29,ConsolationNo6,6987
399113,2013-12-29,ConsolationNo7,7482
399113,2013-12-29,ConsolationNo8,7624
399113,2013-12-29,ConsolationNo9,4540
399113,2013-12-29,SpecialNo1,8079
399113,2013-12-29,SpecialNo10,7881
399113,2013-12-29,SpecialNo2,8567
399113,2013-12-29,SpecialNo3,4786
399113,2013-12-29,SpecialNo4,0082
399113,2013-12-29,SpecialNo5,5680
399113,2013-12-29,SpecialNo6,7737
399113,2013-12-29,SpecialNo7,0830
399113,2013-12-29,SpecialNo8,8159
399113,2013-12-29,SpecialNo9,0261
399213,2013-12-31,1stPrizeNo,4491
399213,2013-12-31,2ndPrizeNo,1950
399213,2013-12-31,3rdPrizeNo,0924
399213,2013-12-31,ConsolationNo1,6591
399213,2013-12-31,ConsolationNo10,2068
399213,2013-12-31,ConsolationNo2,0498
399213,2013-12-31,ConsolationNo3,2646
399213,2013-12-31,ConsolationNo4,8722
399213,2013-12-31,ConsolationNo5,1431
399213,2013-12-31,ConsolationNo6,5672
399213,2013-12-31,ConsolationNo7,5152
399213,2013-12-31,ConsolationNo8,3934
399213,2013-12-31,ConsolationNo9,9111
399213,2013-12-31,SpecialNo1,9512
399213,2013-12-31,SpecialNo10,1112
399213,2013-12-31,SpecialNo2,8573
399213,2013-12-31,SpecialNo3,4651
399213,2013-12-31,SpecialNo4,2325
399213,2013-12-31,SpecialNo5,7568
399213,2013-12-31,SpecialNo6,0559
399213,2013-12-31,SpecialNo7,2574
399213,2013-12-31,SpecialNo8,6350
399213,2013-12-31,SpecialNo9,5250
399314,2014-01-01,1stPrizeNo,4647
399314,2014-01-01,2ndPrizeNo,9021
399314,2014-01-01,3rdPrizeNo,0472
399314,2014-01-01,ConsolationNo1,6515
399314,2014-01-01,ConsolationNo10,4205
399314,2014-01-01,ConsolationNo2,4264
399314,2014-01-01,ConsolationNo3,0940
399314,2014-01-01,ConsolationNo4,8485
399314,2014-01-01,ConsolationNo5,9298
399314,2014-01-01,ConsolationNo6,7590
399314,2014-01-01,ConsolationNo7,9803
399314,2014-01-01,ConsolationNo8,9595
399314,2014-01-01,ConsolationNo9,7670
399314,2014-01-01,SpecialNo1,8171
399314,2014-01-01,SpecialNo10,1122
399314,2014-01-01,SpecialNo2,1408
399314,2014-01-01,SpecialNo3,6566
399314,2014-01-01,SpecialNo4,8385
399314,2014-01-01,SpecialNo5,4027
399314,2014-01-01,SpecialNo6,8296
399314,2014-01-01,SpecialNo7,1488
399314,2014-01-01,SpecialNo8,9167
399314,2014-01-01,SpecialNo9,0836
399414,2014-01-04,1stPrizeNo,0963
399414,2014-01-04,2ndPrizeNo,7538
399414,2014-01-04,3rdPrizeNo,4761
399414,2014-01-04,ConsolationNo1,9556
399414,2014-01-04,ConsolationNo10,0598
399414,2014-01-04,ConsolationNo2,1556
399414,2014-01-04,ConsolationNo3,1486
399414,2014-01-04,ConsolationNo4,4225
399414,2014-01-04,ConsolationNo5,4915
399414,2014-01-04,ConsolationNo6,6195
399414,2014-01-04,ConsolationNo7,6829
399414,2014-01-04,ConsolationNo8,8232
399414,2014-01-04,ConsolationNo9,0925
399414,2014-01-04,SpecialNo1,3693
399414,2014-01-04,SpecialNo10,8716
399414,2014-01-04,SpecialNo2,9556
399414,2014-01-04,SpecialNo3,4776
399414,2014-01-04,SpecialNo4,5270
399414,2014-01-04,SpecialNo5,6453
399414,2014-01-04,SpecialNo6,7235
399414,2014-01-04,SpecialNo7,5382
399414,2014-01-04,SpecialNo8,3348
399414,2014-01-04,SpecialNo9,4975
399514,2014-01-05,1stPrizeNo,0476
399514,2014-01-05,2ndPrizeNo,2902
399514,2014-01-05,3rdPrizeNo,9307
399514,2014-01-05,ConsolationNo1,1108
399514,2014-01-05,ConsolationNo10,9433
399514,2014-01-05,ConsolationNo2,2917
399514,2014-01-05,ConsolationNo3,3381
399514,2014-01-05,ConsolationNo4,8980
399514,2014-01-05,ConsolationNo5,9818
399514,2014-01-05,ConsolationNo6,0205
399514,2014-01-05,ConsolationNo7,1996
399514,2014-01-05,ConsolationNo8,9943
399514,2014-01-05,ConsolationNo9,0421
399514,2014-01-05,SpecialNo1,6550
399514,2014-01-05,SpecialNo10,1319
399514,2014-01-05,SpecialNo2,1116
399514,2014-01-05,SpecialNo3,2045
399514,2014-01-05,SpecialNo4,3467
399514,2014-01-05,SpecialNo5,2362
399514,2014-01-05,SpecialNo6,3131
399514,2014-01-05,SpecialNo7,0709
399514,2014-01-05,SpecialNo8,4027
399514,2014-01-05,SpecialNo9,4007
399614,2014-01-07,1stPrizeNo,1652
399614,2014-01-07,2ndPrizeNo,9392
399614,2014-01-07,3rdPrizeNo,4947
399614,2014-01-07,ConsolationNo1,6065
399614,2014-01-07,ConsolationNo10,7042
399614,2014-01-07,ConsolationNo2,3966
399614,2014-01-07,ConsolationNo3,2361
399614,2014-01-07,ConsolationNo4,5674
399614,2014-01-07,ConsolationNo5,1739
399614,2014-01-07,ConsolationNo6,1395
399614,2014-01-07,ConsolationNo7,3649
399614,2014-01-07,ConsolationNo8,3045
399614,2014-01-07,ConsolationNo9,2040
399614,2014-01-07,SpecialNo1,4452
399614,2014-01-07,SpecialNo10,0981
399614,2014-01-07,SpecialNo2,4668
399614,2014-01-07,SpecialNo3,1425
399614,2014-01-07,SpecialNo4,4882
399614,2014-01-07,SpecialNo5,5089
399614,2014-01-07,SpecialNo6,4233
399614,2014-01-07,SpecialNo7,3177
399614,2014-01-07,SpecialNo8,2602
399614,2014-01-07,SpecialNo9,6876
399714,2014-01-08,1stPrizeNo,3218
399714,2014-01-08,2ndPrizeNo,9951
399714,2014-01-08,3rdPrizeNo,0303
399714,2014-01-08,ConsolationNo1,1845
399714,2014-01-08,ConsolationNo10,7332
399714,2014-01-08,ConsolationNo2,5051
399714,2014-01-08,ConsolationNo3,4960
399714,2014-01-08,ConsolationNo4,5800
399714,2014-01-08,ConsolationNo5,4968
399714,2014-01-08,ConsolationNo6,6423
399714,2014-01-08,ConsolationNo7,9199
399714,2014-01-08,ConsolationNo8,2442
399714,2014-01-08,ConsolationNo9,5982
399714,2014-01-08,SpecialNo1,1497
399714,2014-01-08,SpecialNo10,5685
399714,2014-01-08,SpecialNo2,6523
399714,2014-01-08,SpecialNo3,6792
399714,2014-01-08,SpecialNo4,5487
399714,2014-01-08,SpecialNo5,4476
399714,2014-01-08,SpecialNo6,9645
399714,2014-01-08,SpecialNo7,7921
399714,2014-01-08,SpecialNo8,3005
399714,2014-01-08,SpecialNo9,0081
399814,2014-01-11,1stPrizeNo,0740
399814,2014-01-11,2ndPrizeNo,0831
399814,2014-01-11,3rdPrizeNo,5057
399814,2014-01-11,ConsolationNo1,9594
399814,2014-01-11,ConsolationNo10,4761
399814,2014-01-11,ConsolationNo2,1444
399814,2014-01-11,ConsolationNo3,0064
399814,2014-01-11,ConsolationNo4,6311
399814,2014-01-11,ConsolationNo5,6704
399814,2014-01-11,ConsolationNo6,9663
399814,2014-01-11,ConsolationNo7,9005
399814,2014-01-11,ConsolationNo8,6224
399814,2014-01-11,ConsolationNo9,1382
399814,2014-01-11,SpecialNo1,5306
399814,2014-01-11,SpecialNo10,0226
399814,2014-01-11,SpecialNo2,8220
399814,2014-01-11,SpecialNo3,2497
399814,2014-01-11,SpecialNo4,4557
399814,2014-01-11,SpecialNo5,1893
399814,2014-01-11,SpecialNo6,2929
399814,2014-01-11,SpecialNo7,3896
399814,2014-01-11,SpecialNo8,1769
399814,2014-01-11,SpecialNo9,4298
399914,2014-01-12,1stPrizeNo,2304
399914,2014-01-12,2ndPrizeNo,1682
399914,2014-01-12,3rdPrizeNo,0783
399914,2014-01-12,ConsolationNo1,7594
399914,2014-01-12,ConsolationNo10,4880
399914,2014-01-12,ConsolationNo2,9197
399914,2014-01-12,ConsolationNo3,3606
399914,2014-01-12,ConsolationNo4,9520
399914,2014-01-12,ConsolationNo5,3852
399914,2014-01-12,ConsolationNo6,9078
399914,2014-01-12,ConsolationNo7,7387
399914,2014-01-12,ConsolationNo8,3357
399914,2014-01-12,ConsolationNo9,6034
399914,2014-01-12,SpecialNo1,8701
399914,2014-01-12,SpecialNo10,3621
399914,2014-01-12,SpecialNo2,2662
399914,2014-01-12,SpecialNo3,3318
399914,2014-01-12,SpecialNo4,0187
399914,2014-01-12,SpecialNo5,7667
399914,2014-01-12,SpecialNo6,3683
399914,2014-01-12,SpecialNo7,9484
399914,2014-01-12,SpecialNo8,9256
399914,2014-01-12,SpecialNo9,4765
400014,2014-01-15,1stPrizeNo,2627
400014,2014-01-15,2ndPrizeNo,7713
400014,2014-01-15,3rdPrizeNo,9171
400014,2014-01-15,ConsolationNo1,6932
400014,2014-01-15,ConsolationNo10,7572
400014,2014-01-15,ConsolationNo2,2346
400014,2014-01-15,ConsolationNo3,0703
400014,2014-01-15,ConsolationNo4,2899
400014,2014-01-15,ConsolationNo5,0691
400014,2014-01-15,ConsolationNo6,7596
400014,2014-01-15,ConsolationNo7,1939
400014,2014-01-15,ConsolationNo8,3547
400014,2014-01-15,ConsolationNo9,8241
400014,2014-01-15,SpecialNo1,0826
400014,2014-01-15,SpecialNo10,2789
400014,2014-01-15,SpecialNo2,8933
400014,2014-01-15,SpecialNo3,7568
400014,2014-01-15,SpecialNo4,5439
400014,2014-01-15,SpecialNo5,9597
400014,2014-01-15,SpecialNo6,2855
400014,2014-01-15,SpecialNo7,2074
400014,2014-01-15,SpecialNo8,3930
400014,2014-01-15,SpecialNo9,3993
400114,2014-01-18,1stPrizeNo,6425
400114,2014-01-18,2ndPrizeNo,5344
400114,2014-01-18,3rdPrizeNo,0703
400114,2014-01-18,ConsolationNo1,4282
400114,2014-01-18,ConsolationNo10,8493
400114,2014-01-18,ConsolationNo2,8434
400114,2014-01-18,ConsolationNo3,4841
400114,2014-01-18,ConsolationNo4,8589
400114,2014-01-18,ConsolationNo5,5532
400114,2014-01-18,ConsolationNo6,0140
400114,2014-01-18,ConsolationNo7,3080
400114,2014-01-18,ConsolationNo8,7887
400114,2014-01-18,ConsolationNo9,6384
400114,2014-01-18,SpecialNo1,9321
400114,2014-01-18,SpecialNo10,9073
400114,2014-01-18,SpecialNo2,9854
400114,2014-01-18,SpecialNo3,2338
400114,2014-01-18,SpecialNo4,5393
400114,2014-01-18,SpecialNo5,1547
400114,2014-01-18,SpecialNo6,5203
400114,2014-01-18,SpecialNo7,1950
400114,2014-01-18,SpecialNo8,4340
400114,2014-01-18,SpecialNo9,1011
400214,2014-01-19,1stPrizeNo,9713
400214,2014-01-19,2ndPrizeNo,8488
400214,2014-01-19,3rdPrizeNo,8998
400214,2014-01-19,ConsolationNo1,7307
400214,2014-01-19,ConsolationNo10,6506
400214,2014-01-19,ConsolationNo2,4133
400214,2014-01-19,ConsolationNo3,6620
400214,2014-01-19,ConsolationNo4,4241
400214,2014-01-19,ConsolationNo5,9321
400214,2014-01-19,ConsolationNo6,9548
400214,2014-01-19,ConsolationNo7,6123
400214,2014-01-19,ConsolationNo8,9951
400214,2014-01-19,ConsolationNo9,1801
400214,2014-01-19,SpecialNo1,3769
400214,2014-01-19,SpecialNo10,0568
400214,2014-01-19,SpecialNo2,2322
400214,2014-01-19,SpecialNo3,5136
400214,2014-01-19,SpecialNo4,4326
400214,2014-01-19,SpecialNo5,9983
400214,2014-01-19,SpecialNo6,7069
400214,2014-01-19,SpecialNo7,5036
400214,2014-01-19,SpecialNo8,5998
400214,2014-01-19,SpecialNo9,4663
400314,2014-01-22,1stPrizeNo,0321
400314,2014-01-22,2ndPrizeNo,0699
400314,2014-01-22,3rdPrizeNo,5393
400314,2014-01-22,ConsolationNo1,6285
400314,2014-01-22,ConsolationNo10,0463
400314,2014-01-22,ConsolationNo2,1750
400314,2014-01-22,ConsolationNo3,5723
400314,2014-01-22,ConsolationNo4,7397
400314,2014-01-22,ConsolationNo5,7556
400314,2014-01-22,ConsolationNo6,7004
400314,2014-01-22,ConsolationNo7,0360
400314,2014-01-22,ConsolationNo8,3533
400314,2014-01-22,ConsolationNo9,2642
400314,2014-01-22,SpecialNo1,9665
400314,2014-01-22,SpecialNo10,0045
400314,2014-01-22,SpecialNo2,5044
400314,2014-01-22,SpecialNo3,5170
400314,2014-01-22,SpecialNo4,3118
400314,2014-01-22,SpecialNo5,0502
400314,2014-01-22,SpecialNo6,0281
400314,2014-01-22,SpecialNo7,3967
400314,2014-01-22,SpecialNo8,1743
400314,2014-01-22,SpecialNo9,5981
400414,2014-01-25,1stPrizeNo,3660
400414,2014-01-25,2ndPrizeNo,6892
400414,2014-01-25,3rdPrizeNo,9021
400414,2014-01-25,ConsolationNo1,2861
400414,2014-01-25,ConsolationNo10,2981
400414,2014-01-25,ConsolationNo2,1306
400414,2014-01-25,ConsolationNo3,3821
400414,2014-01-25,ConsolationNo4,0869
400414,2014-01-25,ConsolationNo5,9078
400414,2014-01-25,ConsolationNo6,2841
400414,2014-01-25,ConsolationNo7,9865
400414,2014-01-25,ConsolationNo8,2793
400414,2014-01-25,ConsolationNo9,2800
400414,2014-01-25,SpecialNo1,5541
400414,2014-01-25,SpecialNo10,2098
400414,2014-01-25,SpecialNo2,0956
400414,2014-01-25,SpecialNo3,4331
400414,2014-01-25,SpecialNo4,3406
400414,2014-01-25,SpecialNo5,1600
400414,2014-01-25,SpecialNo6,0889
400414,2014-01-25,SpecialNo7,3421
400414,2014-01-25,SpecialNo8,6131
400414,2014-01-25,SpecialNo9,6948
400514,2014-01-26,1stPrizeNo,5011
400514,2014-01-26,2ndPrizeNo,5347
400514,2014-01-26,3rdPrizeNo,7186
400514,2014-01-26,ConsolationNo1,5620
400514,2014-01-26,ConsolationNo10,7299
400514,2014-01-26,ConsolationNo2,9909
400514,2014-01-26,ConsolationNo3,1819
400514,2014-01-26,ConsolationNo4,9906
400514,2014-01-26,ConsolationNo5,8205
400514,2014-01-26,ConsolationNo6,9841
400514,2014-01-26,ConsolationNo7,1637
400514,2014-01-26,ConsolationNo8,7546
400514,2014-01-26,ConsolationNo9,7278
400514,2014-01-26,SpecialNo1,6393
400514,2014-01-26,SpecialNo10,8526
400514,2014-01-26,SpecialNo2,2850
400514,2014-01-26,SpecialNo3,4476
400514,2014-01-26,SpecialNo4,6700
400514,2014-01-26,SpecialNo5,4710
400514,2014-01-26,SpecialNo6,8794
400514,2014-01-26,SpecialNo7,5927
400514,2014-01-26,SpecialNo8,9479
400514,2014-01-26,SpecialNo9,4538
400614,2014-01-28,1stPrizeNo,6799
400614,2014-01-28,2ndPrizeNo,5093
400614,2014-01-28,3rdPrizeNo,2438
400614,2014-01-28,ConsolationNo1,7191
400614,2014-01-28,ConsolationNo10,7418
400614,2014-01-28,ConsolationNo2,2148
400614,2014-01-28,ConsolationNo3,0093
400614,2014-01-28,ConsolationNo4,8900
400614,2014-01-28,ConsolationNo5,8794
400614,2014-01-28,ConsolationNo6,2574
400614,2014-01-28,ConsolationNo7,5596
400614,2014-01-28,ConsolationNo8,8647
400614,2014-01-28,ConsolationNo9,8284
400614,2014-01-28,SpecialNo1,4479
400614,2014-01-28,SpecialNo10,2160
400614,2014-01-28,SpecialNo2,5511
400614,2014-01-28,SpecialNo3,3608
400614,2014-01-28,SpecialNo4,3142
400614,2014-01-28,SpecialNo5,2173
400614,2014-01-28,SpecialNo6,3914
400614,2014-01-28,SpecialNo7,8695
400614,2014-01-28,SpecialNo8,0944
400614,2014-01-28,SpecialNo9,2968
400714,2014-01-29,1stPrizeNo,9243
400714,2014-01-29,2ndPrizeNo,6364
400714,2014-01-29,3rdPrizeNo,7094
400714,2014-01-29,ConsolationNo1,6052
400714,2014-01-29,ConsolationNo10,4267
400714,2014-01-29,ConsolationNo2,5922
400714,2014-01-29,ConsolationNo3,0764
400714,2014-01-29,ConsolationNo4,1649
400714,2014-01-29,ConsolationNo5,9019
400714,2014-01-29,ConsolationNo6,8851
400714,2014-01-29,ConsolationNo7,4422
400714,2014-01-29,ConsolationNo8,7745
400714,2014-01-29,ConsolationNo9,1649
400714,2014-01-29,SpecialNo1,4827
400714,2014-01-29,SpecialNo10,4646
400714,2014-01-29,SpecialNo2,4749
400714,2014-01-29,SpecialNo3,8711
400714,2014-01-29,SpecialNo4,6015
400714,2014-01-29,SpecialNo5,1097
400714,2014-01-29,SpecialNo6,1819
400714,2014-01-29,SpecialNo7,9780
400714,2014-01-29,SpecialNo8,4023
400714,2014-01-29,SpecialNo9,7133
400814,2014-02-01,1stPrizeNo,5228
400814,2014-02-01,2ndPrizeNo,1494
400814,2014-02-01,3rdPrizeNo,5432
400814,2014-02-01,ConsolationNo1,5945
400814,2014-02-01,ConsolationNo10,0387
400814,2014-02-01,ConsolationNo2,1880
400814,2014-02-01,ConsolationNo3,4877
400814,2014-02-01,ConsolationNo4,0376
400814,2014-02-01,ConsolationNo5,9377
400814,2014-02-01,ConsolationNo6,4424
400814,2014-02-01,ConsolationNo7,7168
400814,2014-02-01,ConsolationNo8,3304
400814,2014-02-01,ConsolationNo9,0575
400814,2014-02-01,SpecialNo1,5431
400814,2014-02-01,SpecialNo10,4678
400814,2014-02-01,SpecialNo2,4996
400814,2014-02-01,SpecialNo3,9757
400814,2014-02-01,SpecialNo4,3675
400814,2014-02-01,SpecialNo5,6884
400814,2014-02-01,SpecialNo6,4161
400814,2014-02-01,SpecialNo7,8211
400814,2014-02-01,SpecialNo8,4068
400814,2014-02-01,SpecialNo9,6556
400914,2014-02-02,1stPrizeNo,7380
400914,2014-02-02,2ndPrizeNo,1957
400914,2014-02-02,3rdPrizeNo,6691
400914,2014-02-02,ConsolationNo1,5890
400914,2014-02-02,ConsolationNo10,3192
400914,2014-02-02,ConsolationNo2,8179
400914,2014-02-02,ConsolationNo3,9497
400914,2014-02-02,ConsolationNo4,1000
400914,2014-02-02,ConsolationNo5,3159
400914,2014-02-02,ConsolationNo6,7644
